n_stock,industry_ret,top_mean_excess,bottom_mean_excess,k_spread,k_score,dispersion_std,iqr_excess,positive_ratio,negative_ratio,date,industry,window,k_zscore,k_pct
32,0.028196885037071687,0.07611624028439898,-0.05905285782175568,0.13516909810615466,0.13516909810615466,0.06066164519171398,0.041643309488051616,0.3125,0.6875,2026-06-23,纺织制造,3,1.4978281407608878,0.8893280632411067
15,-0.0389984604442022,0.0810364602220045,-0.0446685236051077,0.1257049838271122,0.1257049838271122,0.0510033266281993,0.027547299398746006,0.8,0.2,2026-06-23,化妆品,3,1.4503014633804223,0.8893280632411067
11,-0.10807235932173481,0.0707732719597452,-0.03343783169100617,0.10421110365075137,0.10421110365075137,0.04426523301547245,0.05183441988893045,0.45454545454545453,0.5454545454545454,2026-06-23,贵金属,3,0.9368619161035484,0.8893280632411067
85,-0.013660245551512391,0.09260121122454636,-0.058416876020046256,0.15101808724459262,0.15101808724459262,0.058100073616370075,0.06459771222455668,0.49411764705882355,0.5058823529411764,2026-06-23,自动化设备,3,1.2922648830388033,0.8814229249011858
13,0.01835390087700031,0.05893642455668673,-0.07643334531503113,0.13536976987171787,0.13536976987171787,0.04988215585964455,0.0477337811505989,0.38461538461538464,0.6153846153846154,2026-06-23,数字媒体,3,0.9767137936802787,0.8814229249011858
34,0.013252082794408156,0.03888888418299357,-0.09185810718785596,0.13074699137084952,0.13074699137084952,0.049505159877820254,0.032908482470969225,0.23529411764705882,0.7647058823529411,2026-06-23,专业服务,3,1.221387576817181,0.8814229249011858
89,-0.006431617163984924,0.07792203477863163,-0.07986796222955614,0.15778999700818777,0.15778999700818777,0.057496015239229877,0.07620591104050467,0.3595505617977528,0.6404494382022472,2026-06-23,光学光电子,3,1.3631151576873013,0.8774703557312253
257,-0.019068639751591343,0.07558358939080947,-0.058948148966448136,0.13453173835725762,0.13453173835725762,0.04952801738604658,0.05126866797293572,0.5642023346303502,0.4357976653696498,2026-06-23,汽车零部件,3,1.312884304528664,0.8774703557312253
151,0.0434870231564815,0.07496105966227778,-0.053211238396488954,0.12817229805876673,0.12817229805876673,0.05073084348727034,0.04252168789578503,0.4105960264900662,0.5894039735099338,2026-06-23,化学制药,3,1.2706535593872417,0.8774703557312253
13,0.023190527938060982,0.07418818410204275,-0.03835270292727799,0.11254088702932075,0.11254088702932075,0.045361815043911506,0.03520302996666924,0.3076923076923077,0.6923076923076923,2026-06-23,动物保健Ⅱ,3,0.8200905213619156,0.8695652173913043
